CustomerID,Gender,Age,Region,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,JoinDate,LastActivityDate,Feedback
CUST1261,Male,56,West,52,22465.85,3,No,Inactive,53963.44,0,15-01-2020,Aug 5 2023,Good
CUST1262,M,52,South,25,77126.09,1,1,Active,21009.52,0,15-02-2021,Aug 5 2023,excellent 
CUST1263,Female,27,south ,46,48676.57,2,0,0,90930.77,1,March 3 2022,10-06-2023,excellent 
CUST1264,M,36,NORTH,30,83493.4,1,No,1,67911.59,0,15-01-2020,Aug 5 2023, poor
CUST1265,Male,69,NORTH,3,86558.89,2,1,Inactive,68073.44,0,15-01-2020,10-07-2023,Bad
CUST1266,Female,30,south ,1,27058.62,2,No,1,127256.8,No,15-01-2020,Aug 5 2023,Average
CUST1000,Male,44,south ,16,52991.36,2,No,0,109553.09,No,15-01-2020,10-06-2023,Good
CUST1268,M,23,south ,5,1562.05,3,1,1,64594.42,0,15-02-2021,Aug 5 2023,Bad
CUST1269,Male,76,NORTH,29,18106.74,2,1,0,134008.34,0,15-01-2020,Aug 5 2023, poor
CUST1270,F,72,NORTH,21,20384.34,3,1,0,126619.72,0,15-01-2020,Aug 5 2023,Bad
CUST1271,Male,45,East,49,91517.34,2,No,0,112362.2,No,15-02-2021,10-06-2023,excellent 
CUST1272,Female,39,NORTH,13,48676.57,3,1,0,117586.14,No,15-02-2021,Aug 5 2023,Bad
CUST1273,F,53,North,4,56659.39,3,1,0,45308.93,0,March 3 2022,Aug 5 2023, poor
CUST1274,Female,72,East,13,74923.12,4,1,0,144452.07,No,15-02-2021,Aug 5 2023, poor
CUST1275,Male,75,East,33,92823.99,4,No,Inactive,83112.4,Yes,March 3 2022,Aug 5 2023,Good
CUST1276,Male,48,south ,19,29467.87,2,1,Inactive,69306.71,0,March 3 2022,10-06-2023,excellent 
CUST1277,M,38,South,42,77438.89,1,No,1,82122.16,0,15-01-2020,Aug 5 2023,Average
CUST1278,Male,23,south ,29,9049.11,2,1,1,136294.85,0,15-02-2021,10-06-2023,Bad
CUST1279,F,21,East,49,85042.87,2,Yes,0,104356.45,No,15-01-2020,Aug 5 2023,Good
CUST1280,Female,49,south ,21,11528.37,1,1,0,55626.5,No,15-01-2020,10-07-2023,Good
CUST1281,F,29,West,54,58970.67,1,Yes,0,87220.76,0,15-01-2020,10-06-2023,excellent 
CUST1282,Male,49,NORTH,40,11092.72,1,1,Active,46458.86,No,15-02-2021,Aug 5 2023,Average
CUST1283,Female,53,South,55,48676.57,1,1,0,87220.76,1,15-01-2020,Aug 5 2023, poor
CUST1284,M,48,South,54,48676.57,3,1,1,116762.64,No,15-01-2020,10-07-2023,Bad
CUST1285,F,50,south ,46,28433.85,3,1,0,73479.83,0,March 3 2022,10-07-2023,Good
CUST1286,Male,18,West,3,40356.57,2,Yes,0,119658.51,No,15-02-2021,Aug 5 2023,Bad
CUST1287,Male,64,South,36,63417.83,4,1,0,20063.81,No,15-01-2020,10-06-2023,Bad
CUST1288,M,42,East,47,90775.78,4,1,Active,24975.21,No,March 3 2022,10-06-2023,Good
CUST1289,M,22,West,2,65603.1,1,No,0,54604.36,No,15-02-2021,10-07-2023,Average
CUST1290,Male,43,North,15,48676.57,1,1,1,25005.4,0,15-01-2020,10-06-2023,Good
CUST1291,Male,52,North,21,48676.57,2,1,0,49355.75,0,15-02-2021,10-06-2023,Bad
CUST1292,F,42,south ,28,78464.04,2,No,Inactive,112472.78,0,15-01-2020,10-06-2023,Average
CUST1293,F,59,North,57,6416.03,1,1,0,65573.59,0,March 3 2022,10-06-2023,excellent 
CUST1294,F,47,West,44,81016.13,3,1,0,28167.29,0,March 3 2022,10-06-2023,Good
CUST1295,Female,58,East,6,51737.43,4,No,Active,90617.18,0,March 3 2022,10-06-2023,Average
CUST1296,Male,54,West,7,91210.1,3,No,0,97598.97,No,15-01-2020,10-06-2023,Good
CUST1297,M,30,North,18,93804.44,4,No,1,76453.77,No,15-01-2020,Aug 5 2023, poor
CUST1298,Male,22,south ,35,71472.46,4,1,0,47194.01,0,15-01-2020,10-07-2023,Average
CUST1299,Female,60,East,54,80023.87,1,Yes,0,133863.26,0,March 3 2022,10-06-2023, poor
CUST1300,M,19,South,23,46930.2,1,0,0,76453.15,1,15-02-2021,Aug 5 2023,Good
CUST1301,F,75,North,28,87301.78,2,Yes,0,73517.51,No,March 3 2022,Aug 5 2023, poor
CUST1302,Male,29,South,48,4033.25,4,0,1,144449.27,1,15-02-2021,Aug 5 2023,excellent 
CUST1303,F,50,south ,40,79511.86,1,1,0,51295.08,0,March 3 2022,Aug 5 2023,Good
CUST1000,M,64,West,43,99010.33,4,1,Inactive,143323.12,0,15-01-2020,Aug 5 2023,excellent 
CUST1305,Male,61,NORTH,45,85790.32,4,Yes,Inactive,24160.57,No,15-01-2020,10-06-2023,Bad
CUST1306,M,77,South,30,34506.7,3,Yes,Active,92149.42,1,15-01-2020,10-07-2023,Bad
CUST1307,M,54,South,56,99429.6,4,1,0,88553.52,No,March 3 2022,Aug 5 2023,Average
CUST1308,Male,29,North,59,82797.83,3,Yes,0,58723.63,0,15-02-2021,10-06-2023, poor
CUST1309,Male,36,East,49,22266.78,1,Yes,0,149400.22,No,15-01-2020,Aug 5 2023,excellent 
CUST1310,M,47,south ,15,63905.59,4,Yes,1,87220.76,No,15-01-2020,10-07-2023,Average
CUST1311,Female,31,South,35,64047.4,3,0,Active,62369.85,0,15-01-2020,Aug 5 2023,Bad
CUST1312,F,60,East,30,6890.03,4,0,0,28641.34,0,15-01-2020,10-06-2023, poor
CUST1313,Female,62,NORTH,18,48676.57,2,0,1,67960.64,0,March 3 2022,Aug 5 2023,Average
CUST1314,F,57,NORTH,55,9636.43,3,Yes,Active,130767.35,0,15-02-2021,Aug 5 2023,Good
CUST1315,Male,43,south ,48,2173.27,4,1,Inactive,87220.76,No,15-02-2021,10-07-2023,excellent 
CUST1316,Female,41,East,3,94041.59,3,0,1,108888.89,No,15-01-2020,Aug 5 2023,Average
CUST1317,Male,48,south ,12,85269.24,2,Yes,1,82645.65,No,15-02-2021,10-07-2023,Good
CUST1318,Male,48,south ,54,35752.84,1,0,0,30851.51,0,15-02-2021,10-07-2023,excellent 
CUST1319,Female,46,south ,5,48676.57,1,1,1,43652.03,0,March 3 2022,Aug 5 2023,excellent 
CUST1320,Female,26,NORTH,19,98615.8,2,No,0,25153.78,0,15-01-2020,Aug 5 2023, poor
CUST1321,F,54,South,29,48551.71,4,No,Active,63467.64,No,March 3 2022,Aug 5 2023, poor
CUST1322,Female,22,West,7,50375.14,2,Yes,0,87220.76,0,15-01-2020,10-06-2023,Bad
CUST1323,M,50,NORTH,42,26118.56,2,0,Inactive,96552.76,No,15-02-2021,10-06-2023,Good
CUST1324,M,51,South,11,2029.91,3,Yes,0,45443.44,No,15-02-2021,10-06-2023,excellent 
CUST1325,Male,72,south ,29,63160.26,2,1,0,111141.43,No,15-01-2020,Aug 5 2023,excellent 
CUST1326,Male,29,West,40,99429.82,2,1,0,87220.76,0,15-02-2021,Aug 5 2023,Bad
CUST1327,Male,59,North,14,52186.04,1,0,1,87220.76,0,15-01-2020,10-06-2023,excellent 
CUST1328,M,29,South,38,91305.72,4,1,0,87220.76,Yes,March 3 2022,10-07-2023,excellent 
CUST1329,Male,25,south ,41,98617.51,1,Yes,0,133742.36,0,15-01-2020,Aug 5 2023,Good
CUST1330,Female,68,North,43,76859.95,2,Yes,Active,51744.01,No,15-01-2020,10-06-2023, poor
CUST1331,M,55,south ,35,46340.4,3,1,Active,56704.35,0,15-01-2020,Aug 5 2023,excellent 
CUST1332,F,57,south ,27,10411.93,2,1,0,22099.29,No,15-02-2021,Aug 5 2023,Good
CUST1333,M,23,south ,37,49322.42,2,0,Active,121778.38,No,15-01-2020,10-06-2023,Average
CUST1334,Male,56,West,25,12559.39,2,No,Active,75666.56,0,15-01-2020,10-06-2023,Good
CUST1335,Female,46,south ,2,75027.99,3,1,0,87220.76,No,15-02-2021,Aug 5 2023,Average
CUST1336,Female,68,south ,30,48676.57,2,1,1,77971.2,No,15-01-2020,Aug 5 2023,Bad
CUST1337,Male,55,south ,41,48676.57,1,1,0,124936.33,No,15-01-2020,Aug 5 2023,excellent 
CUST1338,F,75,NORTH,2,44215.42,4,1,Inactive,87220.76,No,15-02-2021,10-06-2023,Good
CUST1339,F,22,East,50,36593.51,2,No,Inactive,145673.98,Yes,15-02-2021,10-06-2023,Bad
CUST1340,F,34,south ,37,74045.65,3,1,Active,57276.19,No,15-01-2020,Aug 5 2023,Bad
CUST1341,F,67,West,50,58125.44,2,1,Inactive,33133.9,No,15-02-2021,Aug 5 2023,Bad
CUST1342,Male,48,North,3,93422.82,2,1,Inactive,25320,0,15-01-2020,Aug 5 2023,excellent 
CUST1343,Male,64,East,20,49857.52,4,Yes,0,48505.64,0,15-02-2021,10-06-2023,Good
CUST1344,Female,27,south ,42,48676.57,3,1,Active,144778.7,0,15-02-2021,10-06-2023,Good
CUST1345,M,50,NORTH,12,48676.57,1,1,1,84141.04,Yes,15-01-2020,10-07-2023,excellent 
CUST1346,Male,45,North,26,65154.26,3,Yes,0,59368,0,15-02-2021,Aug 5 2023,Good
CUST1347,Male,49,south ,48,21689.7,4,1,1,143847.25,No,March 3 2022,10-06-2023,excellent 
CUST1348,Female,78,East,40,34197.03,2,No,Inactive,130018.69,0,March 3 2022,10-07-2023,Good
CUST1349,Male,70,NORTH,55,75149,2,Yes,Active,111248.98,0,March 3 2022,Aug 5 2023, poor
CUST1350,Female,38,South,52,48676.57,3,1,0,69432.22,No,15-01-2020,Aug 5 2023,Average
CUST1351,Male,75,south ,45,59615.87,3,1,0,103351.02,0,15-01-2020,10-07-2023,Good
CUST1352,M,19,South,58,264.58,2,1,0,75108.28,0,15-01-2020,10-06-2023,Bad
CUST1353,Male,24,south ,50,48676.57,4,0,0,99718.54,0,15-01-2020,Aug 5 2023, poor
CUST1354,Male,65,NORTH,36,27868.32,2,0,Active,87220.76,0,March 3 2022,Aug 5 2023,Good
CUST1355,M,44,south ,11,49719.06,1,1,0,145337.5,1,15-01-2020,10-07-2023,Good
CUST1356,Female,66,East,36,82595.24,1,1,1,120526.8,0,March 3 2022,10-06-2023,Good
CUST1357,Male,32,East,59,69764.76,3,No,Active,87220.76,No,15-01-2020,10-06-2023,Good
CUST1358,F,75,North,46,99437.55,2,1,0,94325.08,0,15-01-2020,Aug 5 2023,Bad
CUST1359,M,27,West,50,6981.28,2,1,0,92476.41,0,15-01-2020,10-06-2023,Good
CUST1360,Male,55,East,48,39241.43,3,0,0,102165.72,0,15-02-2021,Aug 5 2023,Bad
CUST1000,F,20,NORTH,36,40377.92,4,1,Inactive,24194.16,No,15-01-2020,Aug 5 2023, poor
CUST1362,F,19,East,9,97964.43,1,No,Inactive,36784.44,No,15-01-2020,Aug 5 2023,excellent 
CUST1363,F,55,East,27,65065.15,4,No,0,108461.71,0,15-01-2020,10-06-2023,Good
CUST1364,F,39,south ,58,67554.72,2,1,1,80566.8,No,March 3 2022,10-07-2023,excellent 
CUST1365,Male,74,South,17,33277.1,4,1,1,88133.79,0,15-01-2020,Aug 5 2023,Average
CUST1366,Female,19,West,52,41542.48,2,1,1,25354.12,No,March 3 2022,Aug 5 2023, poor
CUST1367,Male,67,North,12,45346.46,3,No,0,71492.33,0,15-02-2021,10-07-2023,excellent 
CUST1368,Male,56,East,15,78453.07,3,No,0,105100.43,No,15-01-2020,Aug 5 2023,Good
CUST1369,Male,60,South,11,84523.02,2,1,Inactive,89702.73,0,15-02-2021,Aug 5 2023,Bad
CUST1370,Female,77,North,37,66835.49,2,1,0,96242.74,No,15-01-2020,Aug 5 2023, poor
CUST1371,Male,57,South,53,36214.26,3,No,0,21814.52,0,15-01-2020,10-06-2023,Good
CUST1372,Male,48,East,29,90187.48,3,No,1,36723.02,0,March 3 2022,10-06-2023, poor
CUST1373,Male,67,East,7,59174.39,1,1,0,142884.59,0,15-02-2021,Aug 5 2023,Bad
CUST1374,Male,73,East,44,76882.49,1,1,0,45473.05,0,15-02-2021,Aug 5 2023,Good
CUST1375,Male,53,NORTH,49,9457.22,4,1,0,64774.82,0,March 3 2022,10-06-2023,Bad
CUST1376,M,59,North,11,24319.18,2,1,Active,87220.76,0,15-01-2020,Aug 5 2023,Average
CUST1377,Male,33,south ,57,47679.25,4,1,0,23614.81,No,15-01-2020,Aug 5 2023, poor
CUST1378,Male,38,North,51,32308.72,2,1,0,75877.42,No,March 3 2022,Aug 5 2023,Good
CUST1379,M,34,North,24,44117.42,1,0,Inactive,20279.8,0,March 3 2022,Aug 5 2023,Average
CUST1380,Male,74,NORTH,7,48676.57,3,1,0,73629.94,0,15-02-2021,10-07-2023,Average
CUST1381,Male,19,North,56,19246.61,3,No,0,31709.59,1,15-01-2020,Aug 5 2023,excellent 
CUST1382,M,19,East,36,99564.61,4,Yes,0,67685.27,0,15-01-2020,10-07-2023,Average
CUST1383,Male,36,North,53,49643.99,1,1,Active,77920.63,0,15-01-2020,Aug 5 2023,excellent 
CUST1384,Female,26,NORTH,3,33318.39,4,No,Active,132463.81,1,15-02-2021,Aug 5 2023,Average
CUST1385,Male,33,south ,26,48676.57,4,No,Active,87220.76,1,15-01-2020,10-07-2023,Average
CUST1386,Male,67,West,29,48676.57,3,1,Active,51572.02,0,15-01-2020,10-07-2023,Good
CUST1387,M,69,West,47,22619.9,2,0,1,136812.86,No,15-01-2020,10-06-2023,Good
CUST1000,Male,37,East,1,25324.11,3,0,Active,75477.86,No,15-01-2020,10-06-2023,Good
CUST1389,Female,28,south ,27,65841.82,2,1,0,110670.06,0,15-01-2020,10-07-2023,Good
CUST1390,Female,45,East,12,4473.86,2,1,0,88841.13,1,15-02-2021,10-06-2023,Average
CUST1391,F,70,south ,46,91008.64,4,0,1,98917.07,No,March 3 2022,10-06-2023,Average
CUST1392,M,21,south ,44,70503.7,2,1,0,69985.89,0,March 3 2022,10-06-2023,Good
CUST1393,Male,58,East,25,86192.13,2,0,Inactive,70873.96,0,15-02-2021,Aug 5 2023,Bad
CUST1394,F,27,NORTH,37,24360.78,2,No,0,70298.91,Yes,15-01-2020,10-06-2023, poor
CUST1395,M,36,south ,20,67597.95,4,1,0,89132.01,0,March 3 2022,Aug 5 2023,Good
CUST1396,Male,44,West,34,8944.56,2,0,Inactive,44646.16,0,15-01-2020,10-07-2023,Good
CUST1397,Female,55,West,20,79758.34,2,1,0,42242.1,0,March 3 2022,10-06-2023,excellent 
CUST1398,F,22,North,35,15428.81,3,1,1,140128.96,0,15-01-2020,10-07-2023,Good
CUST1399,M,77,NORTH,13,3844.89,3,1,Active,47166.72,Yes,15-01-2020,10-07-2023,Bad
CUST1400,F,25,south ,22,32140.07,1,1,Inactive,107698.03,0,15-01-2020,Aug 5 2023,Good
CUST1401,Male,58,south ,45,11658.7,2,No,0,148303.45,No,15-01-2020,10-06-2023, poor
CUST1402,F,47,south ,26,10062.44,2,0,1,113857.83,No,15-01-2020,Aug 5 2023, poor
CUST1403,F,41,East,33,6428,1,0,Inactive,100872.63,No,March 3 2022,Aug 5 2023, poor
CUST1404,Male,58,North,56,70753.17,4,0,0,68002,0,March 3 2022,Aug 5 2023,Good
CUST1405,F,25,south ,23,43459.46,3,Yes,Inactive,24344.46,0,15-02-2021,10-06-2023,Average
CUST1406,Female,19,south ,8,31484.09,3,1,0,88367.44,0,March 3 2022,10-07-2023,Good
CUST1407,M,26,North,29,48676.57,1,1,0,28524.51,0,March 3 2022,10-06-2023,Bad
CUST1408,F,49,East,3,1066.28,3,Yes,1,80990.23,0,March 3 2022,10-07-2023,Bad
CUST1409,Male,58,south ,20,33337.04,1,1,0,50396.95,Yes,March 3 2022,Aug 5 2023, poor
CUST1410,Male,75,south ,11,30041.83,2,No,0,137424.77,No,15-01-2020,10-06-2023,Bad
CUST1411,Male,64,West,3,92989.75,2,No,Active,148357.03,No,March 3 2022,Aug 5 2023,excellent 
CUST1412,Female,24,South,38,63797.66,2,1,1,87220.76,No,15-01-2020,Aug 5 2023,Bad
CUST1413,M,34,South,35,48676.57,2,Yes,Active,125394.62,0,March 3 2022,Aug 5 2023, poor
CUST1414,Male,57,NORTH,8,85323.7,1,Yes,Inactive,37969.43,No,15-01-2020,10-06-2023,Good
CUST1415,Female,66,South,11,93006.53,4,No,0,87877.37,0,15-02-2021,10-07-2023, poor
CUST1000,Female,37,south ,16,284.79,1,0,0,109998.02,0,15-01-2020,Aug 5 2023,Average
CUST1417,M,24,NORTH,28,48448.37,4,No,Active,87220.76,No,15-02-2021,Aug 5 2023,Good
CUST1418,Male,78,South,21,76379.89,2,1,Inactive,62926.42,0,March 3 2022,Aug 5 2023,Good
CUST1419,Female,61,South,25,19509.78,2,Yes,1,142336.61,No,15-01-2020,10-07-2023,Average
CUST1420,Male,50,North,5,35892.55,3,No,0,25129,No,15-02-2021,10-07-2023, poor
CUST1421,Male,51,West,15,60416.45,3,No,0,90805,0,15-01-2020,Aug 5 2023,Good
CUST1422,M,48,NORTH,11,2010.69,3,No,Active,91841.74,1,15-01-2020,Aug 5 2023,Good
CUST1423,Male,45,south ,51,44309.2,3,1,1,72527.18,1,15-02-2021,Aug 5 2023,Good
CUST1424,Female,52,West,31,72728.33,2,0,0,111262.58,0,15-01-2020,10-07-2023,Good
CUST1425,M,75,West,55,36540.29,1,1,0,52673.81,0,15-01-2020,Aug 5 2023,Bad
CUST1426,F,59,south ,10,1809.81,1,0,Inactive,76478.52,0,March 3 2022,10-07-2023,Bad
CUST1427,Male,30,West,6,35817.07,1,1,Inactive,126249.27,1,March 3 2022,Aug 5 2023,Average
CUST1428,Male,31,North,29,92635.67,4,No,Inactive,91223.11,0,15-02-2021,Aug 5 2023, poor
CUST1429,Male,68,NORTH,50,6116.56,2,No,0,129970.88,0,March 3 2022,10-06-2023,Good
CUST1430,Male,76,NORTH,26,11860.46,1,1,1,125188.87,0,15-01-2020,10-07-2023,Average
CUST1431,Female,65,NORTH,34,81207.51,2,No,Active,61534.35,0,15-01-2020,10-07-2023,Bad
CUST1432,Male,40,South,51,48418.87,3,1,0,131663.91,0,15-01-2020,10-06-2023,Bad
CUST1433,F,21,NORTH,25,98210.82,1,0,Inactive,94856.4,0,15-02-2021,10-06-2023,Average
CUST1434,Male,32,North,57,83408.98,1,No,Inactive,66857.14,No,March 3 2022,Aug 5 2023,Good
CUST1435,Male,47,NORTH,23,67892.21,2,0,1,104367.45,No,15-02-2021,Aug 5 2023,Good
CUST1436,Female,70,south ,46,55619.62,2,No,Active,134493.59,0,March 3 2022,10-06-2023,Bad
CUST1437,Male,68,South,52,30168.34,3,No,Active,116091.54,0,15-02-2021,10-06-2023,Bad
CUST1438,M,38,South,19,90925.66,1,1,Active,76779.77,0,15-01-2020,Aug 5 2023,Good
CUST1439,M,26,North,30,23270.65,2,No,Active,98739.75,No,15-02-2021,Aug 5 2023,Good
CUST1440,Female,55,south ,29,83240.11,2,No,0,92332.45,0,15-01-2020,10-07-2023,Bad
CUST1441,Female,38,NORTH,6,38232.72,1,1,Active,87220.76,No,15-02-2021,Aug 5 2023,Average
CUST1442,Male,46,East,19,10068.7,3,Yes,0,29082.42,No,15-01-2020,Aug 5 2023, poor
CUST1443,Male,57,south ,32,13454.64,2,No,1,113151.02,0,15-01-2020,Aug 5 2023,excellent 
CUST1444,Male,68,West,5,56676.7,1,1,0,87220.76,0,15-01-2020,10-06-2023,excellent 
CUST1445,M,48,East,4,87870.39,4,0,Inactive,87220.76,0,15-01-2020,10-07-2023,Bad
CUST1446,F,75,south ,44,12043.15,1,0,0,118864.5,1,March 3 2022,10-06-2023,Bad
CUST1447,Male,21,south ,33,55025.22,2,0,1,62316.46,0,15-02-2021,Aug 5 2023, poor
CUST1448,M,48,South,49,6048.27,2,No,0,80900.96,0,15-01-2020,10-06-2023,Bad
CUST1449,Male,65,North,3,39392.77,2,Yes,1,44369.36,0,15-01-2020,Aug 5 2023,Good
CUST1450,Male,56,South,26,38473.48,2,Yes,0,27343.72,No,15-01-2020,Aug 5 2023,Good
CUST1000,Male,34,West,9,24388.66,3,1,Inactive,38782.37,No,15-01-2020,Aug 5 2023,excellent 
CUST1452,F,20,North,12,92731.44,4,Yes,0,43767.87,No,15-02-2021,10-06-2023,Bad
CUST1453,Male,29,NORTH,13,81423.87,2,No,0,57934.04,0,15-01-2020,10-06-2023,excellent 
CUST1454,Male,73,West,32,33256.02,2,1,Inactive,83536.39,0,15-01-2020,10-07-2023,Bad
CUST1455,F,51,south ,18,89582.67,2,1,0,61052,0,15-01-2020,Aug 5 2023,Bad
CUST1456,M,34,south ,14,39685.75,3,Yes,0,21798.08,No,15-01-2020,Aug 5 2023,Good
CUST1457,M,44,West,55,36217.11,2,1,0,95996.52,No,15-01-2020,10-06-2023, poor
CUST1458,Male,56,south ,39,48389.06,3,Yes,0,145971.94,No,15-02-2021,10-07-2023, poor
CUST1459,Male,29,East,4,48676.57,2,1,1,31374.52,0,15-02-2021,10-07-2023,excellent 
CUST1460,Female,50,South,10,14567.87,1,1,Active,87220.76,1,15-01-2020,10-06-2023,excellent 
CUST1000,Male,49,south ,31,48676.57,1,1,1,46903.76,No,15-01-2020,Aug 5 2023,Bad
CUST1462,M,28,North,7,26380.98,4,0,0,62307.02,No,15-01-2020,10-07-2023, poor
CUST1463,M,49,North,34,59264.57,2,No,Active,89863.29,0,March 3 2022,10-07-2023,excellent 
CUST1464,M,41,NORTH,17,33077.64,1,Yes,0,44582.44,No,15-01-2020,Aug 5 2023,excellent 
CUST1465,F,75,North,57,48676.57,2,1,Active,108994.41,0,March 3 2022,Aug 5 2023,Good
CUST1466,F,53,NORTH,34,16923.57,2,1,Inactive,105192.74,No,15-02-2021,Aug 5 2023,Good
CUST1000,F,64,South,9,41651.43,2,Yes,1,87220.76,Yes,15-01-2020,10-06-2023,Good
CUST1468,Male,29,south ,3,57897.17,2,Yes,0,59914.94,0,March 3 2022,Aug 5 2023,excellent 
CUST1469,F,26,West,53,93727.99,2,0,Active,87220.76,0,March 3 2022,10-07-2023, poor
CUST1470,Male,63,south ,44,98554.91,1,1,Active,78628.09,0,15-01-2020,Aug 5 2023,excellent 
CUST1471,Female,57,NORTH,5,7278.89,1,Yes,Active,56586.94,No,March 3 2022,Aug 5 2023,Good
CUST1472,Female,73,North,49,62759.05,2,Yes,0,58717.68,No,15-01-2020,10-06-2023,excellent 
CUST1473,F,23,North,3,54677.46,1,No,Inactive,132884.45,0,15-02-2021,10-07-2023,Bad
CUST1474,M,68,NORTH,25,3289.03,2,No,Active,102064.25,No,March 3 2022,Aug 5 2023,Good
CUST1475,Male,20,South,3,41203.77,2,No,0,87220.76,No,March 3 2022,Aug 5 2023, poor
CUST1476,M,60,NORTH,39,34020.89,1,No,0,101047.44,0,March 3 2022,Aug 5 2023,excellent 
CUST1477,M,68,West,41,67703.98,3,Yes,Active,66328.08,0,15-01-2020,Aug 5 2023,excellent 
CUST1478,M,48,East,42,60868.14,2,Yes,1,122211.23,0,15-02-2021,Aug 5 2023,Good
CUST1479,Female,54,South,58,49734.4,2,1,1,115321.68,No,March 3 2022,Aug 5 2023,Average
CUST1480,Male,61,South,10,18065.07,2,0,Inactive,121087.78,0,15-01-2020,Aug 5 2023,excellent 
CUST1481,Male,28,south ,56,73020.28,2,No,0,24216.05,0,15-02-2021,Aug 5 2023,Good
CUST1482,M,44,East,23,82790.84,2,1,0,142199.34,0,March 3 2022,Aug 5 2023,Bad
CUST1483,Male,22,south ,11,52055.41,4,1,Inactive,122920.32,No,15-01-2020,10-06-2023,Good
CUST1484,F,58,South,22,25657.68,2,1,1,146710,0,15-01-2020,10-06-2023,excellent 
CUST1485,Male,67,south ,30,35904.34,2,1,0,77216.09,0,15-01-2020,Aug 5 2023,Good
CUST1486,F,51,North,7,14859.39,4,Yes,Inactive,146893.4,0,15-02-2021,10-07-2023,Bad
CUST1487,F,34,NORTH,23,91307.9,1,Yes,1,97607.09,0,15-01-2020,Aug 5 2023,Good
CUST1488,M,49,West,30,48676.57,1,No,Active,77042.16,Yes,15-01-2020,Aug 5 2023,Average
CUST1489,Female,67,South,25,76896.3,4,0,0,78925.91,No,15-01-2020,10-06-2023,Average
CUST1490,F,18,NORTH,36,77714.07,3,1,Inactive,87220.76,No,15-01-2020,10-06-2023,excellent 
CUST1491,Male,71,East,27,90079.62,1,1,Inactive,93829.21,0,15-01-2020,Aug 5 2023, poor
CUST1492,Male,33,south ,32,51254.1,2,1,Inactive,134970.4,No,15-01-2020,10-06-2023,Average
CUST1493,Male,25,South,45,48676.57,1,No,0,42419.77,0,15-02-2021,10-07-2023,Average
CUST1494,F,40,East,13,32948.62,3,1,0,127938.63,No,15-01-2020,Aug 5 2023, poor
CUST1495,Male,48,North,52,46213.1,2,0,1,149533.32,0,15-01-2020,Aug 5 2023,Bad
CUST1496,Male,74,south ,52,88021.25,2,1,Active,54389.41,No,March 3 2022,10-07-2023,Average
CUST1497,Male,69,south ,5,66656.98,2,1,0,60612.41,0,15-02-2021,Aug 5 2023,Good
CUST1498,Male,21,South,9,45670.11,2,1,Active,118559.9,0,March 3 2022,Aug 5 2023,Average
CUST1499,Male,20,south ,26,24362.97,1,0,Active,27419.25,0,15-02-2021,10-06-2023,excellent 
CUST1500,F,25,south ,57,2238.75,2,1,Inactive,87220.76,No,15-01-2020,Aug 5 2023, poor
CUST1501,M,66,North,6,48676.57,2,1,Inactive,54835.66,No,March 3 2022,10-06-2023,excellent 
CUST1502,F,63,East,52,95031.46,3,1,0,39006.9,0,15-01-2020,Aug 5 2023,Good
CUST1503,Male,60,south ,28,50709.48,2,No,0,45301.55,No,15-01-2020,Aug 5 2023,Good
CUST1504,Female,23,NORTH,29,59753.24,1,0,1,126673.17,0,15-01-2020,Aug 5 2023, poor
CUST1505,M,64,North,11,13665.61,1,No,0,106317.26,0,March 3 2022,Aug 5 2023,excellent 
CUST1506,Male,45,West,33,61295.31,2,Yes,Active,36352.2,0,15-01-2020,Aug 5 2023,Good
CUST1507,F,31,North,59,68258.56,4,0,1,87220.76,No,March 3 2022,10-07-2023,Good
CUST1508,M,57,East,22,45307.59,2,Yes,0,139507.9,0,15-02-2021,Aug 5 2023, poor
CUST1509,M,78,East,12,15168.59,4,1,0,63005.92,1,15-01-2020,Aug 5 2023,Bad
CUST1510,M,40,North,38,12384.02,3,1,Inactive,122319.12,1,March 3 2022,10-06-2023,Bad
CUST1511,M,29,south ,58,31974.46,3,No,Active,108684.59,No,15-01-2020,10-06-2023,Good
CUST1512,M,36,East,25,20685.38,1,No,0,117240.41,0,March 3 2022,Aug 5 2023,Average
CUST1513,Female,48,West,48,12681.26,3,1,Inactive,23599.44,0,15-01-2020,10-06-2023,Average
CUST1514,M,21,south ,38,90444.07,3,No,0,140575.21,0,15-02-2021,10-06-2023, poor
CUST1515,F,48,south ,58,85203.55,4,No,Active,30511.44,0,15-01-2020,10-06-2023,Good
CUST1516,F,57,south ,43,30439.56,1,1,Inactive,87220.76,0,15-01-2020,10-07-2023,excellent 
CUST1517,Female,51,East,44,11005.97,4,1,1,134258.94,0,15-01-2020,10-07-2023,Good
CUST1518,Female,36,East,49,10174.87,4,1,1,118230.75,No,15-01-2020,Aug 5 2023,Good
CUST1519,Female,77,North,23,87096.76,2,No,0,27161.84,No,15-01-2020,10-07-2023,Good
CUST1520,Male,57,East,3,78306.62,3,1,0,28037.55,No,15-01-2020,10-07-2023,excellent 
CUST1521,F,55,North,33,58994.24,1,0,0,24491.08,0,15-01-2020,Aug 5 2023,Average
CUST1522,Male,20,West,20,66113.87,4,1,Active,26756.87,No,15-01-2020,Aug 5 2023,excellent 
CUST1523,Female,65,West,4,57752.46,2,Yes,Active,82181.03,0,15-02-2021,10-06-2023,excellent 
